bike_id,lat,lon,is_disabled,is_reserved,vehicle_type_id,last_reported,current_range_meters,current_fuel_percent,pricing_plan_id
2ca4594c-7f21-4751-acda-0af2ecf78c41,32.07181168333333,34.78167725,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800734,9650,0.2840909,5c469505-2249-4383-9f13-8e4fd1430b0d
ba8f936a-5827-489e-8625-6dbbe90f58af,32.05220795,34.791419983333334,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800695,14282,0.42045453,5c469505-2249-4383-9f13-8e4fd1430b0d
d1f23918-94b4-43c7-b5bf-cb917a51ab0b,32.083234166666664,34.79176666666667,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800762,25862,0.7613636,5c469505-2249-4383-9f13-8e4fd1430b0d
d62898a1-0072-4235-b82d-50ccb9c01c05,32.08851241666667,34.78245163333334,true,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800674,1930,0.056818184,5c469505-2249-4383-9f13-8e4fd1430b0d
917139eb-214b-454f-bf7e-5dee16d0283b,32.0799408,34.79573821666667,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800660,21230,0.625,5c469505-2249-4383-9f13-8e4fd1430b0d
650a3309-f9f5-4114-a5b0-5d689bee7f93,32.08576583333333,34.774829866666664,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800674,7720,0.22727273,5c469505-2249-4383-9f13-8e4fd1430b0d
ed555d05-584f-49ee-896e-d39baeea41ff,32.07993016666667,34.79576216666667,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800739,22002,0.64772725,5c469505-2249-4383-9f13-8e4fd1430b0d
98af2b3f-9102-450a-ae54-f9082dc57644,32.067935166666665,34.783372166666666,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800650,14282,0.42045453,5c469505-2249-4383-9f13-8e4fd1430b0d
f18dc34a-2e69-4207-a5fc-5196f8ea1038,32.06521566666667,34.786076666666666,true,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800649,1930,0.056818184,5c469505-2249-4383-9f13-8e4fd1430b0d
3eaa415e-1da0-4f05-b04f-35bf87bbb83c,32.07870101666666,34.79122161666667,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800615,31652,0.9318182,5c469505-2249-4383-9f13-8e4fd1430b0d
a8a799bf-1b13-4c42-a1df-5a416230611d,32.08637618333333,34.76929091666667,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800611,31652,0.9318182,5c469505-2249-4383-9f13-8e4fd1430b0d
03ced94f-a78e-47dd-929c-8823b1c009b3,32.0792923,34.780036933333335,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800640,9650,0.2840909,5c469505-2249-4383-9f13-8e4fd1430b0d
9265df73-f04d-40d0-8e5c-4ae930c1510d,32.062313083333336,34.79458236666667,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800585,4246,0.125,5c469505-2249-4383-9f13-8e4fd1430b0d
783e7816-15e4-4ec2-9817-79e8c6549256,32.05809883333333,34.76591866666667,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800575,31266,0.92045456,5c469505-2249-4383-9f13-8e4fd1430b0d
5192915e-ae61-4598-9804-f69c1b2da917,32.059570316666665,34.773212433333335,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800662,18914,0.5568182,5c469505-2249-4383-9f13-8e4fd1430b0d
8b83b884-adb7-4fa4-be01-5c850198a93a,32.07931816666667,34.780051666666665,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800561,23160,0.6818182,5c469505-2249-4383-9f13-8e4fd1430b0d
f2c8a525-7b66-4081-9081-a10064cdd12e,32.06399155,34.77430343333333,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800581,31652,0.9318182,5c469505-2249-4383-9f13-8e4fd1430b0d
3409a2e7-a8bd-4c5e-a74d-52eb6b342c31,32.0665325,34.792921,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800890,20844,0.6136364,5c469505-2249-4383-9f13-8e4fd1430b0d
808b0947-7a23-447d-9018-9fbaa11e4517,32.05896378333333,34.79936981666666,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800931,4632,0.13636364,5c469505-2249-4383-9f13-8e4fd1430b0d
eed65369-b2b0-4af6-be32-cd63f88069ad,32.0792255,34.76814983333334,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800534,10036,0.29545453,5c469505-2249-4383-9f13-8e4fd1430b0d
85abe85b-b460-4279-a53a-31ea5399ce4d,32.0840416,34.7686081,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800534,28950,0.85227275,5c469505-2249-4383-9f13-8e4fd1430b0d
4f5fb51d-6655-42a1-944a-1390c4f69569,32.07461166666667,34.77415848333333,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800560,10036,0.29545453,5c469505-2249-4383-9f13-8e4fd1430b0d
c27fdfdb-3131-4fc1-a853-42103250b773,32.07806778333334,34.77806473333333,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800622,12738,0.375,5c469505-2249-4383-9f13-8e4fd1430b0d
a13122a9-86c0-4dd3-b283-88259eb6c69f,32.060279666666666,34.78221383333334,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800820,16598,0.48863637,5c469505-2249-4383-9f13-8e4fd1430b0d
ad2c48ac-aa10-4f75-b3e2-14b4ece8a6f8,32.04608916666667,34.74909973333333,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800520,20844,0.6136364,5c469505-2249-4383-9f13-8e4fd1430b0d
662cf287-a674-4f87-99af-c5ae5f0b8186,32.079883583333334,34.79576873333333,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800740,11194,0.32954547,5c469505-2249-4383-9f13-8e4fd1430b0d
e672e645-fb71-480e-b637-e6d1f88b79f0,32.08514023333333,34.79942703333334,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800504,11194,0.32954547,5c469505-2249-4383-9f13-8e4fd1430b0d
87909ce0-5a20-4040-8d75-ea619fae3b0c,32.06280136666667,34.781776433333334,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800791,23546,0.6931818,5c469505-2249-4383-9f13-8e4fd1430b0d
1baa0d13-83a1-414f-a1e0-c4331371c469,32.07871216666667,34.793006,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800730,25862,0.7613636,5c469505-2249-4383-9f13-8e4fd1430b0d
575bec07-ee5a-42f1-bbca-2a76fefb9281,32.0782465,34.774346,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800819,10036,0.29545453,5c469505-2249-4383-9f13-8e4fd1430b0d
ef956658-a509-4f9b-966c-72db7f025d0c,32.079944616666666,34.79573821666667,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800693,18528,0.54545456,5c469505-2249-4383-9f13-8e4fd1430b0d
783b701f-c2eb-4810-b4fe-ba15f21458a2,32.10626601666667,34.8047638,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800816,22388,0.65909094,5c469505-2249-4383-9f13-8e4fd1430b0d
e5b86ef0-8f33-494d-a4cc-d4f42eadafd6,32.079944616666666,34.79580688333333,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800852,12738,0.375,5c469505-2249-4383-9f13-8e4fd1430b0d
7e770a69-135c-4da7-a8f9-591380fbf7f2,32.078125,34.78001966666667,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800426,27406,0.8068182,5c469505-2249-4383-9f13-8e4fd1430b0d
e00c1dbd-44e4-49ff-932f-6f966e323add,32.084042833333335,34.768644,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800785,6562,0.19318181,5c469505-2249-4383-9f13-8e4fd1430b0d
73d21d62-b39b-44c4-97df-89eb0a07d14d,32.073123933333335,34.79299545,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800410,21230,0.625,5c469505-2249-4383-9f13-8e4fd1430b0d
7c0e6d80-a94d-4e71-b4ac-e062ed91c783,32.08028583333333,34.773815666666664,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800888,22002,0.64772725,5c469505-2249-4383-9f13-8e4fd1430b0d
1a7ca8c7-bbdd-418c-b25c-9b12769d9157,32.05414666666666,34.78544016666667,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800697,20844,0.6136364,5c469505-2249-4383-9f13-8e4fd1430b0d
9cd9374f-d086-4a9f-a6c2-d438b75c8551,32.07668305,34.787391666666664,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800919,8106,0.23863636,5c469505-2249-4383-9f13-8e4fd1430b0d
271b2e0f-ab02-48f9-82cb-7e265b15178b,32.0634613,34.780174249999995,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800891,23546,0.6931818,5c469505-2249-4383-9f13-8e4fd1430b0d
f1a5cbf8-415e-4035-aa68-6fabcc3e8282,32.08032226666667,34.779068,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800787,7720,0.22727273,5c469505-2249-4383-9f13-8e4fd1430b0d
f147ae03-efd4-489d-9766-f075a5283907,32.06934356666667,34.78080368333334,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800601,27406,0.8068182,5c469505-2249-4383-9f13-8e4fd1430b0d
0a0a7c93-c137-4a70-a8cc-7abbf6aee76f,32.07325866666667,34.7718675,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800470,17756,0.52272725,5c469505-2249-4383-9f13-8e4fd1430b0d
73420d22-2c76-4504-8aa1-f6485c7dc491,32.0905838,34.7870903,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800840,12738,0.375,5c469505-2249-4383-9f13-8e4fd1430b0d
3d446b69-900b-44b5-91e3-c3c55239c3e2,32.06568526666667,34.76403426666666,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800860,32038,0.9431818,5c469505-2249-4383-9f13-8e4fd1430b0d
83565d63-86ba-44a6-8368-a6f23fd8d30b,32.06568145000001,34.76403045,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800771,33582,0.9886364,5c469505-2249-4383-9f13-8e4fd1430b0d
fc4490f3-21df-472c-b404-887b35c60249,32.065670016666665,34.763992316666666,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800920,32424,0.95454544,5c469505-2249-4383-9f13-8e4fd1430b0d
049f7ac7-4d5e-4e28-93a9-51b83ff59b62,32.0459404,34.74993133333333,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800931,30494,0.89772725,5c469505-2249-4383-9f13-8e4fd1430b0d
d9a39eb3-591a-4d14-8461-ca3d623341ec,32.06597116666667,34.76883516666667,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800935,9650,0.2840909,5c469505-2249-4383-9f13-8e4fd1430b0d
5f45c60e-d863-42d4-ae82-f75469edde81,32.06271361666666,34.781784050000006,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800748,12738,0.375,5c469505-2249-4383-9f13-8e4fd1430b0d
03385f12-b432-492f-b9cb-7db77ec0cdaf,32.06687116666667,34.77447666666667,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800758,11580,0.3409091,5c469505-2249-4383-9f13-8e4fd1430b0d
3d544af4-b9b5-4ead-93a2-20639d62c3c4,32.061107633333336,34.781352999999996,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800914,26248,0.77272725,5c469505-2249-4383-9f13-8e4fd1430b0d
c39e0575-1062-49a4-aa99-99c3f464f12c,32.068229683333335,34.76750946666667,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800922,15440,0.45454547,5c469505-2249-4383-9f13-8e4fd1430b0d
92e9daf4-9aac-4bc3-a795-ee28a6319cd7,32.086353300000006,34.7692566,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800825,33582,0.9886364,5c469505-2249-4383-9f13-8e4fd1430b0d
1fe0425d-d54d-40ef-923a-c043e0fb03f1,32.064884183333334,34.793731683333334,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800710,32038,0.9431818,5c469505-2249-4383-9f13-8e4fd1430b0d
068a79d6-0ee1-46f6-805d-b8cb2b483e35,32.065990449999994,34.774810783333336,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800917,19300,0.5681818,5c469505-2249-4383-9f13-8e4fd1430b0d
4d29ae3d-dd0f-4413-8a6a-8873a31f7c12,32.0701735,34.77618766666667,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800826,16212,0.47727272,5c469505-2249-4383-9f13-8e4fd1430b0d
a48b0315-fbfa-4f4a-b1ad-215f38af196e,32.08780866666667,34.7968985,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800756,21230,0.625,5c469505-2249-4383-9f13-8e4fd1430b0d
229587cf-3c4a-4140-9f41-daf552ec6413,32.07493973333333,34.78146743333333,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800704,11194,0.32954547,5c469505-2249-4383-9f13-8e4fd1430b0d
0c97c786-8ed2-485e-9261-3fe86c727bee,32.06284516666666,34.78186433333334,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800907,31266,0.92045456,5c469505-2249-4383-9f13-8e4fd1430b0d
7bb115d9-877a-4857-9b62-b24a195782f3,32.07436499999999,34.78342933333333,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800642,23932,0.70454544,5c469505-2249-4383-9f13-8e4fd1430b0d
03f3c7a3-d14c-434a-b33a-f2b8a9fbb0db,32.090278633333334,34.77599335,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800651,18914,0.5568182,5c469505-2249-4383-9f13-8e4fd1430b0d
57995ed0-ab75-4969-926c-cb6c22f8f86d,32.07524871666667,34.77565383333333,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800886,17370,0.5113636,5c469505-2249-4383-9f13-8e4fd1430b0d
6bf1fc0c-dfac-4a2f-b9ae-803cca1a59a7,32.07399083333333,34.775935499999996,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800763,14668,0.4318182,5c469505-2249-4383-9f13-8e4fd1430b0d
30ecb65d-609b-45a3-85d3-ee5910fe52b2,32.07419933333333,34.781961833333334,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800882,8878,0.26136363,5c469505-2249-4383-9f13-8e4fd1430b0d
1865fe55-91b2-4b88-b8ac-6e5d08b9f4fe,32.11998366666667,34.80274963333333,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800856,10422,0.3068182,5c469505-2249-4383-9f13-8e4fd1430b0d
ccec9ecc-8c1f-45d9-a159-1a1e4a10f4c0,32.08218765,34.78530501666667,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800696,18142,0.53409094,5c469505-2249-4383-9f13-8e4fd1430b0d
ee499d7c-608b-4f78-8f85-aa58b1f22b8f,32.04863733333333,34.758773166666664,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800913,5404,0.1590909,5c469505-2249-4383-9f13-8e4fd1430b0d
6033f806-0818-4fdc-8ae5-8fdf0feaafd7,32.07629083333334,34.78190216666667,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800853,21616,0.6363636,5c469505-2249-4383-9f13-8e4fd1430b0d
25aa8de4-97ef-4f53-a191-d0fceda662db,32.09202575,34.778263100000004,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800659,31652,0.9318182,5c469505-2249-4383-9f13-8e4fd1430b0d
56e617c8-bbb1-4a80-a8de-e8f978ddafba,32.06431633333333,34.76417083333333,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800758,20072,0.59090906,5c469505-2249-4383-9f13-8e4fd1430b0d
dc1c0668-16ab-4e76-b5d1-2717511e537a,32.059780116666666,34.77248001666667,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800700,12352,0.36363637,5c469505-2249-4383-9f13-8e4fd1430b0d
05fcdef8-8788-4929-8410-189d9d776bf0,32.07674408333333,34.78741455,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800581,16212,0.47727272,5c469505-2249-4383-9f13-8e4fd1430b0d
9a316d9e-12dd-40f8-86c9-0a37c8d68b6d,32.0729065,34.79421996666667,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800770,28178,0.82954544,5c469505-2249-4383-9f13-8e4fd1430b0d
88996ef6-f596-47d5-87bf-dd64c8766787,32.08948216666667,34.76996316666667,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800762,22002,0.64772725,5c469505-2249-4383-9f13-8e4fd1430b0d
47e3a649-27e3-4737-bc62-39b8e6581e77,32.12658016666667,34.794586833333334,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800837,24704,0.72727275,5c469505-2249-4383-9f13-8e4fd1430b0d
430e34cf-f4c9-4c6a-9a46-ce0a19886efc,32.08852386666667,34.7825203,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800909,24704,0.72727275,5c469505-2249-4383-9f13-8e4fd1430b0d
c51124d1-02b8-479b-9fbc-17f0fcaf3cc8,32.0796051,34.7808876,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800352,26248,0.77272725,5c469505-2249-4383-9f13-8e4fd1430b0d
9f1806fb-dc94-4ede-9e6c-e06b9361835c,32.11242295,34.80736541666667,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800913,24704,0.72727275,5c469505-2249-4383-9f13-8e4fd1430b0d
5f73c4ad-4f4f-4cbb-a6c2-cb3e72176d13,32.06246948333333,34.771652216666666,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800675,27792,0.8181818,5c469505-2249-4383-9f13-8e4fd1430b0d
6655cd97-085a-4ba7-8c34-ba83dcb600d4,32.03106883333333,34.75208333333333,false,true,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800840,23932,0.70454544,5c469505-2249-4383-9f13-8e4fd1430b0d
b837ae20-bf2e-4fc2-82e8-216fb4d9ac40,32.069858550000006,34.77083206666667,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800935,23546,0.6931818,5c469505-2249-4383-9f13-8e4fd1430b0d
a0ade819-fb66-4feb-9a01-12fce3c67eef,32.0694046,34.79426193333334,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800932,24704,0.72727275,5c469505-2249-4383-9f13-8e4fd1430b0d
19179122-8963-484c-b9b6-5b3042d36e10,32.04132116666666,34.79472916666667,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800658,23546,0.6931818,5c469505-2249-4383-9f13-8e4fd1430b0d
5f01492e-e543-4249-9bf6-46ef015168e2,32.03961181666667,34.74822998333333,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800927,11966,0.35227272,5c469505-2249-4383-9f13-8e4fd1430b0d
f69eeb5e-501c-464e-a088-a871ec8ac11e,32.05584335,34.76676941666666,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800693,22002,0.64772725,5c469505-2249-4383-9f13-8e4fd1430b0d
c652e538-0d5f-4777-9108-9320c898be4a,32.08756183333333,34.771239,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800734,5790,0.17045455,5c469505-2249-4383-9f13-8e4fd1430b0d
7d3b7678-a532-4a13-9dc9-6ef4d21d63f7,32.079288,34.7800105,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800878,25090,0.7386364,5c469505-2249-4383-9f13-8e4fd1430b0d
9b019223-3714-41b4-82cd-fe02ab8dc146,32.06838283333333,34.76300583333333,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800552,4632,0.13636364,5c469505-2249-4383-9f13-8e4fd1430b0d
372176c9-355a-4377-bc56-c9145f2242aa,32.0793095,34.78003566666666,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800758,22002,0.64772725,5c469505-2249-4383-9f13-8e4fd1430b0d
80da02bb-a993-412b-9dd3-e84ed33c34b1,32.06196975,34.78269576666666,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800617,17370,0.5113636,5c469505-2249-4383-9f13-8e4fd1430b0d
e47d87be-3162-4138-9208-7abfe3ea2a2d,32.05570601666667,34.763710016666664,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800722,28950,0.85227275,5c469505-2249-4383-9f13-8e4fd1430b0d
a54ce725-9aa5-417e-a98a-7990608c7fe3,32.04946866666667,34.76411966666667,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800839,26248,0.77272725,5c469505-2249-4383-9f13-8e4fd1430b0d
a859dc24-027a-4d4c-8bba-2bf482397929,32.07826615,34.766750333333334,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800867,31652,0.9318182,5c469505-2249-4383-9f13-8e4fd1430b0d
af1bee8b-eaba-47f0-931b-292e898c3057,32.07251358333333,34.79369735,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800821,15440,0.45454547,5c469505-2249-4383-9f13-8e4fd1430b0d
d012a6fd-7a9f-42bb-af90-b5f8d27a9387,32.075531,34.76572036666666,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800926,16598,0.48863637,5c469505-2249-4383-9f13-8e4fd1430b0d
838f4365-d658-40d9-af41-e8c012236e3a,32.0652771,34.77996445,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800665,27406,0.8068182,5c469505-2249-4383-9f13-8e4fd1430b0d
82ab9199-5ac8-4888-9342-7d1d420f2905,32.06445313333334,34.77581405,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800778,32038,0.9431818,5c469505-2249-4383-9f13-8e4fd1430b0d
2fc79e76-9f35-4c17-aa31-3230a5ac140d,32.087184900000004,34.78841018333333,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800913,27792,0.8181818,5c469505-2249-4383-9f13-8e4fd1430b0d
65ed038c-5ebf-48b8-885f-aef080a71854,32.08874183333333,34.801765,false,false,bae2102b-56ba-42ba-9097-720e5990b4b2,1683800774,32810,0.96590906,5c469505-2249-4383-9f13-8e4fd1430b0d
