bike_id,lat,lon,is_reserved,is_disabled,rental_uris/android,rental_uris/ios,vehicle_type_id,current_range_meters,last_reported
0cedd121-42d2-430c-b143-7952bd408805,41.783012,-87.684267,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=0cedd121-42d2-430c-b143-7952bd408805,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=0cedd121-42d2-430c-b143-7952bd408805,1,11280,1694535764
f585afcd-966c-4d4f-aa09-acc3c4f4e7d6,41.970628,-87.698728,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=f585afcd-966c-4d4f-aa09-acc3c4f4e7d6,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=f585afcd-966c-4d4f-aa09-acc3c4f4e7d6,1,5520,1694535778
34785945-3594-4fbc-b655-bd1a78db8943,41.880285,-87.723105,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=34785945-3594-4fbc-b655-bd1a78db8943,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=34785945-3594-4fbc-b655-bd1a78db8943,1,21120,1694535748
0e9348e2-75d6-4f1b-b9eb-1065f63f175c,41.881762,-87.736508,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=0e9348e2-75d6-4f1b-b9eb-1065f63f175c,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=0e9348e2-75d6-4f1b-b9eb-1065f63f175c,1,12480,1694535771
698c6d6f-e4c8-42a4-809b-f3120220573e,41.92432,-87.67906,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=698c6d6f-e4c8-42a4-809b-f3120220573e,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=698c6d6f-e4c8-42a4-809b-f3120220573e,1,16320,1694535770
825372f1-75ea-4ec9-8eae-91ce93786f2e,41.771852,-87.572858,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=825372f1-75ea-4ec9-8eae-91ce93786f2e,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=825372f1-75ea-4ec9-8eae-91ce93786f2e,1,7920,1694535779
25200477-1b5a-45b5-a60e-0eb891f27c14,41.698267,-87.618495,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=25200477-1b5a-45b5-a60e-0eb891f27c14,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=25200477-1b5a-45b5-a60e-0eb891f27c14,1,15360,1694535747
db539fa0-3613-4883-9c3e-54fce585a240,41.776812,-87.639273,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=db539fa0-3613-4883-9c3e-54fce585a240,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=db539fa0-3613-4883-9c3e-54fce585a240,1,5280,1694535743
b5ca5a0b-7eb5-4d0d-a313-7c372ddcb932,41.929982,-87.70958,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=b5ca5a0b-7eb5-4d0d-a313-7c372ddcb932,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=b5ca5a0b-7eb5-4d0d-a313-7c372ddcb932,1,19920,1694535758
82bb7364-4d31-44af-9a6f-72e647b4b06b,41.949977,-87.670268,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=82bb7364-4d31-44af-9a6f-72e647b4b06b,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=82bb7364-4d31-44af-9a6f-72e647b4b06b,1,12240,1694535757
7867c0b6-9dc9-4e0e-a010-84a8d1ceccd1,41.932635,-87.646725,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=7867c0b6-9dc9-4e0e-a010-84a8d1ceccd1,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=7867c0b6-9dc9-4e0e-a010-84a8d1ceccd1,1,11280,1694535732
bdf960e3-a843-42fa-8fa6-f5d3a932d994,41.968808,-87.659422,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=bdf960e3-a843-42fa-8fa6-f5d3a932d994,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=bdf960e3-a843-42fa-8fa6-f5d3a932d994,1,20640,1694535754
1bcfe22b-f860-4b83-bef8-f64dd254e305,41.692528,-87.61805,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=1bcfe22b-f860-4b83-bef8-f64dd254e305,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=1bcfe22b-f860-4b83-bef8-f64dd254e305,1,20640,1694535770
944da78e-22c2-48ac-a5b3-d0f5697ab25b,41.909638,-87.780292,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=944da78e-22c2-48ac-a5b3-d0f5697ab25b,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=944da78e-22c2-48ac-a5b3-d0f5697ab25b,1,19200,1694535740
d51e977b-b6fa-45cb-89fc-07e4d460341e,41.762487,-87.583567,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=d51e977b-b6fa-45cb-89fc-07e4d460341e,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=d51e977b-b6fa-45cb-89fc-07e4d460341e,1,9120,1694535739
1f553800-bf33-4cd8-8172-bc063ddf4341,41.947275,-87.644113,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=1f553800-bf33-4cd8-8172-bc063ddf4341,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=1f553800-bf33-4cd8-8172-bc063ddf4341,1,14160,1694535769
cfb14359-c4b4-45e1-8958-6f55164d21df,41.768853,-87.712928,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=cfb14359-c4b4-45e1-8958-6f55164d21df,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=cfb14359-c4b4-45e1-8958-6f55164d21df,1,11280,1694535752
845667b0-88c3-4d7a-b1f2-a8acafe820dd,41.76952,-87.646915,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=845667b0-88c3-4d7a-b1f2-a8acafe820dd,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=845667b0-88c3-4d7a-b1f2-a8acafe820dd,1,19920,1694535744
e5754c5c-9df4-4796-b832-d55e533883a2,41.930953,-87.670687,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=e5754c5c-9df4-4796-b832-d55e533883a2,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=e5754c5c-9df4-4796-b832-d55e533883a2,1,10320,1694535729
d69d25d5-5b9d-4dbf-93fe-86dfe29bdaf6,41.867135,-87.62531,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=d69d25d5-5b9d-4dbf-93fe-86dfe29bdaf6,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=d69d25d5-5b9d-4dbf-93fe-86dfe29bdaf6,1,15360,1694535736
d2a6cad9-a756-4727-8e0f-78e78b342c3a,41.937473,-87.714763,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=d2a6cad9-a756-4727-8e0f-78e78b342c3a,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=d2a6cad9-a756-4727-8e0f-78e78b342c3a,1,20640,1694535736
e0760ad8-6eef-498e-880a-9cd9aef051a5,41.873213,-87.701593,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=e0760ad8-6eef-498e-880a-9cd9aef051a5,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=e0760ad8-6eef-498e-880a-9cd9aef051a5,1,16080,1694535738
835ba673-4c20-4d10-9f26-eef1a60bb1c2,41.93231,-87.674052,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=835ba673-4c20-4d10-9f26-eef1a60bb1c2,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=835ba673-4c20-4d10-9f26-eef1a60bb1c2,1,9120,1694535757
30135db4-fc6e-4bfc-a7cc-a8260a6ea9b8,41.89913,-87.677202,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=30135db4-fc6e-4bfc-a7cc-a8260a6ea9b8,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=30135db4-fc6e-4bfc-a7cc-a8260a6ea9b8,1,3600,1694535747
d8a7c30b-0dac-4105-a78d-d9ecf4aaa781,41.736417,-87.623805,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=d8a7c30b-0dac-4105-a78d-d9ecf4aaa781,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=d8a7c30b-0dac-4105-a78d-d9ecf4aaa781,1,4560,1694535770
f68d41c4-c528-4dc8-9d52-50dd7de59b30,41.783505,-87.674103,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=f68d41c4-c528-4dc8-9d52-50dd7de59b30,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=f68d41c4-c528-4dc8-9d52-50dd7de59b30,1,21120,1694535749
4a4aa13c-2c7c-4b34-8100-751f0492839e,41.873468,-87.710595,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=4a4aa13c-2c7c-4b34-8100-751f0492839e,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=4a4aa13c-2c7c-4b34-8100-751f0492839e,1,19920,1694535772
8305653c-db2e-4d86-b363-afe42a070685,41.91131,-87.628182,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=8305653c-db2e-4d86-b363-afe42a070685,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=8305653c-db2e-4d86-b363-afe42a070685,1,20640,1694535764
9f1d4e12-c732-4b23-bd14-cc9eff7a4a4a,41.880765,-87.72265,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=9f1d4e12-c732-4b23-bd14-cc9eff7a4a4a,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=9f1d4e12-c732-4b23-bd14-cc9eff7a4a4a,1,17280,1694535725
327dc380-ede9-47be-8e58-96466ecab149,41.750742,-87.547992,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=327dc380-ede9-47be-8e58-96466ecab149,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=327dc380-ede9-47be-8e58-96466ecab149,1,16800,1694535747
a23643b6-0562-4938-9dfc-5be61e318c23,41.81065,-87.617677,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=a23643b6-0562-4938-9dfc-5be61e318c23,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=a23643b6-0562-4938-9dfc-5be61e318c23,1,0,1694535794
132eef16-472b-4ffc-93fb-729ee55aab46,41.868722,-87.705322,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=132eef16-472b-4ffc-93fb-729ee55aab46,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=132eef16-472b-4ffc-93fb-729ee55aab46,1,18240,1694535766
57008e80-f505-4b60-bdd9-05ad283fe6bb,41.924648,-87.727657,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=57008e80-f505-4b60-bdd9-05ad283fe6bb,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=57008e80-f505-4b60-bdd9-05ad283fe6bb,1,16800,1694535730
69f5681c-abf4-4d97-a1a5-fc182b2282a2,41.763947,-87.580315,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=69f5681c-abf4-4d97-a1a5-fc182b2282a2,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=69f5681c-abf4-4d97-a1a5-fc182b2282a2,1,3360,1694535777
f768ba11-bd15-4801-907b-baef93c585a6,41.928928,-87.65901,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=f768ba11-bd15-4801-907b-baef93c585a6,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=f768ba11-bd15-4801-907b-baef93c585a6,1,2640,1694535751
4f3409e3-2346-468e-9eb0-9d4de6021c2c,41.914702,-87.633628,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=4f3409e3-2346-468e-9eb0-9d4de6021c2c,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=4f3409e3-2346-468e-9eb0-9d4de6021c2c,1,16800,1694535816
5cb7465c-c426-4dbc-b8a3-1753eb517dbe,41.958458,-87.664713,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=5cb7465c-c426-4dbc-b8a3-1753eb517dbe,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=5cb7465c-c426-4dbc-b8a3-1753eb517dbe,1,8640,1694535723
4538f77b-21a7-42ef-939c-ddcae71eed8c,41.876498,-87.713927,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=4538f77b-21a7-42ef-939c-ddcae71eed8c,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=4538f77b-21a7-42ef-939c-ddcae71eed8c,1,10320,1694535765
6e2bd046-a79f-4018-8ffb-a4713d382413,41.938503,-87.745652,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=6e2bd046-a79f-4018-8ffb-a4713d382413,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=6e2bd046-a79f-4018-8ffb-a4713d382413,1,6480,1694535760
f55d5774-af78-4975-a8d5-b73901ff851c,41.914805,-87.63358,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=f55d5774-af78-4975-a8d5-b73901ff851c,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=f55d5774-af78-4975-a8d5-b73901ff851c,1,12480,1694535735
44cb6fa2-1647-44ef-9353-767baf49bb3a,41.925445,-87.781132,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=44cb6fa2-1647-44ef-9353-767baf49bb3a,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=44cb6fa2-1647-44ef-9353-767baf49bb3a,1,3600,1694535825
3d36cbc1-cff4-4092-828a-252c63833cd5,41.941848,-87.649537,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=3d36cbc1-cff4-4092-828a-252c63833cd5,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=3d36cbc1-cff4-4092-828a-252c63833cd5,1,18720,1694535763
37df0177-122c-404f-8808-f5ee79e59c1b,41.968245,-87.650845,false,false,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=37df0177-122c-404f-8808-f5ee79e59c1b,https://spin.onelink.me/e2Wc?pid=gbfs&c=Customizable%20GBFS%20deeplink&is_retargeting=true&deep_link_value=pm.spin%3A%2F%2FfindVehicle&af_dp=pm.spin%3A%2F%2F&vehicle_id=37df0177-122c-404f-8808-f5ee79e59c1b,1,4800,1694535762
