hexbin,value
89275269563ffff,153.68388996126313
89275269117ffff,125.02843660727896
892752691c7ffff,255.2347042724561
8927526918bffff,232.94684904707796
89275269103ffff,155.9547851705863
89275269113ffff,247.17911189226248
892752691cfffff,260.47905029143465
8927526911bffff,150.1120160646238
89275269107ffff,138.6850573497729
89275269157ffff,262.4448116404278
89275279667ffff,113.78624428105715
89275279297ffff,100.9237359307354
89275279283ffff,83.40031975309448
8927527905bffff,148.3601792589541
8927527962bffff,106.80567861346472
89275279677ffff,86.32166930772922
89275279293ffff,119.59351725971104
8927527963bffff,48.45394766873307
8927527904bffff,137.89952922073206
8927527962fffff,129.74681530877962
89275279623ffff,121.05460618517577
892752695d3ffff,154.5055951969909
89275269427ffff,87.80925409609983
892752695c7ffff,168.96610904590742
892752694afffff,134.436902960115
89275269437ffff,110.25608184493964
8927526951bffff,53.77709828078078
892752695d7ffff,167.05393008598256
8927526b36bffff,215.84018567587032
892752695cbffff,154.4918981142963
89275269553ffff,96.60819611843036
892752695dbffff,154.49990467243347
892752694a7ffff,157.26256828653936
8927526b36fffff,233.98467758350026
892752695cfffff,140.11092281229472
892752695c3ffff,154.95174022913073
8927526959bffff,175.61496846641987
89262cd3513ffff,319.9900480810491
89262cd3517ffff,402.95983378370903
89262cd3583ffff,344.79321098737654
89262cd358bffff,205.79659131110267
89262cd358fffff,407.55298818391896
89262cd35bbffff,252.49438386658744
89262cd35afffff,220.82080444474758
89262cd35abffff,289.7354904725875
89262cd3587ffff,256.07094123095027
89262cd22cbffff,199.11792273648913
89262cd3537ffff,224.62298965637558
89262cd3533ffff,173.73227840612822
89262cd3527ffff,195.2217633289892
89262cd3523ffff,142.76685977015418
89262cd35b3ffff,217.91007707803018
89262cd359bffff,134.6223938292577
89275269b33ffff,228.36176695151647
89275269b3bffff,251.13630384074565
89275269b2fffff,285.14674184960603
89275269b23ffff,292.5171421506788
89262cd3593ffff,284.7487148269457
89262cd265bffff,272.39480138866116
89262cd264bffff,268.2551839758356
89262cd3597ffff,272.9912181810935
8927526824bffff,107.29921639285536
89275268243ffff,105.7868076440533
892752691b3ffff,108.87607329609412
8927526826fffff,189.51401195474136
892752691a3ffff,110.45563465243978
89275268257ffff,153.8569957124012
8927526824fffff,105.78131973458633
89275268247ffff,126.28143183463342
8927526827bffff,108.39285913360293
892752691b7ffff,105.77583126351995
892752691afffff,177.42345379695178
8927526826bffff,123.91497346981055
892752691a7ffff,133.9582435303902
89275268263ffff,190.21149768930832
8927526825bffff,134.40450307972736
89275268253ffff,145.37200859145872
8927526b4d7ffff,214.05341955915029
8927526b443ffff,234.4930048588638
8927526b4cfffff,249.0314756362182
8927526b4c7ffff,246.46755584943875
892621b6927ffff,67.87734768223999
8927526b48bffff,131.54245191697044
8927526b457ffff,249.0186090494888
8927526b4dbffff,85.17111717871934
8927526b41bffff,239.89617747100493
8927526b447ffff,190.2964158505361
8927526b4cbffff,120.62936029559296
8927526b40bffff,238.93254177953887
8927526b4c3ffff,245.8875390528865
8927526b403ffff,126.94635615611347
8927526b45bffff,40.70493139432647
8927526b453ffff,249.02232084877036
8927526b44bffff,30.52939193797802
89275269c77ffff,54.5109921674954
89275269c67ffff,135.414640564575
89275269d5bffff,120.41792575421447
89275269c2fffff,62.764291612559646
89275269c07ffff,114.76194255326456
89275269893ffff,169.584486282446
89275269c7bffff,68.92968594141101
89275269c73ffff,54.51181635111754
89275269c6bffff,165.54062399261102
89275269c63ffff,108.4326711772003
89275269c3bffff,54.51299901537049
89275269c2bffff,54.51016747163038
89275269c23ffff,54.51217400175607
89275269897ffff,186.16235917313588
8927526b387ffff,130.5038171414507
8927526b3a3ffff,139.79941540131648
8927526b147ffff,266.0021778068696
8927526b143ffff,518.6353960320268
8927526b17bffff,187.4525172241994
8927526b14fffff,100.02897370775612
8927526b16bffff,112.02212916365016
8927526b02fffff,195.7424156239381
8927526b3b7ffff,100.02379490843073
8927526b15bffff,664.0848911179903
8927526b3a7ffff,119.71518189027861
8927526b14bffff,100.03047445172129
8927526b397ffff,103.14592691445597
8927526b3b3ffff,110.57587709626134
8927526822bffff,169.25833076583066
89275269c8bffff,141.4836946140101
89275269c9bffff,132.83432145190275
89275269c87ffff,145.6276191992851
89275269c97ffff,125.66929506831603
89275268267ffff,157.7328021714947
89275269cd7ffff,223.77246281967382
89275269c83ffff,131.9155877272752
89275269c93ffff,132.4576085944893
89275269c8fffff,247.23934680808537
89275279a6fffff,204.37833751978306
89275279a2fffff,142.55670846026928
8927526b4d3ffff,204.37082755903518
8927526b493ffff,166.59054301420048
8927526b49bffff,190.15600567387284
892621b6d5bffff,79.08043942940932
892621b6db7ffff,44.5417430636258
892621b6d2fffff,44.531576831282585
892621b6943ffff,66.37776592925626
892621b6d8bffff,113.14073038757857
89275279e6bffff,44.54108129803736
892621b6d03ffff,44.537494507126524
892621b6917ffff,0.9083843292854041
89275279adbffff,44.53714773416105
892621b6dbbffff,44.54076811144776
892621b69cfffff,44.52272830926767
89275279a53ffff,44.532551447846195
892621b6d33ffff,44.536172949537935
892621b6947ffff,96.98120814771622
892621b6d8fffff,48.19313478323382
89275279e6fffff,58.428784413336984
892621b6d07ffff,44.536833938613334
892621b691bffff,44.52206745097062
892621b6d63ffff,44.531261572744135
89275279e43ffff,172.33078191737386
89275279a57ffff,44.53188903618668
892621b69d3ffff,44.527325524934255
892621b6d37ffff,44.53551154058713
89275279e73ffff,100.60251313243666
892621b6d0bffff,44.53585720078043
892621b6d67ffff,44.530600940152205
89275279e47ffff,67.89971919154101
892621b69d7ffff,44.52666498934339
89275279a5bffff,44.5309150988127
892621b6d3bffff,44.53453616016643
89275279a8bffff,49.95260670486071
892621b6d0fffff,44.53519689078256
892621b6d6bffff,44.529623774721365
89275279a03ffff,44.53286169951247
892621b6dc7ffff,84.09226625100283
89275279e4bffff,137.71505739799622
892621b6953ffff,62.12492106043759
89275279e7bffff,44.54337876548099
89275279a8fffff,62.65960446504558
892621b6d13ffff,44.53979188492721
892621b6d6fffff,44.528963400728856
892621b6983ffff,44.52764139164595
89275279e4fffff,44.54404036947106
892621b6d43ffff,44.53487918776409
892621b6957ffff,44.38275156643026
892621b6d17ffff,44.539131477746075
892621b6d73ffff,44.53355950623014
892621b6987ffff,20.9657436291494
892621b68a3ffff,141.91751400810386
89275279ac3ffff,44.53648564561416
892621b6d47ffff,44.53421955729221
892621b6da3ffff,44.54010702531526
892621b6d1bffff,44.5381546556662
892621b6d77ffff,44.53289903498429
892621b698bffff,40.31516475287965
892621b6903ffff,44.318788971510116
892621b6d4bffff,101.2366466490179
89275279ac7ffff,44.53582313654712
892621b6da7ffff,44.53944551827018
89275279a9bffff,65.86825304692877
892621b6d7bffff,44.53192178555875
892621b698fffff,5.805092753697185
89275279a13ffff,44.535160207394455
892621b6907ffff,36.78672087889563
892621b6d4fffff,44.53258157782519
89275279acbffff,44.53484971062565
892621b6dabffff,44.538470650297086
89275279a43ffff,44.53025294614504
892621b6d23ffff,44.533875009744975
892621b6993ffff,44.52993988682991
89275279a17ffff,55.74606018832025
892621b690bffff,55.80211909423762
892621b6d53ffff,44.53717655862713
89275279acfffff,44.53418746034025
892621b6dafffff,44.537809402131735
892621b69c3ffff,44.525027036351574
892621b6d27ffff,44.53321343912573
892621b6997ffff,44.52927841342197
89275279a1bffff,44.53352479008131
892621b68b3ffff,123.34645919893822
89275279e63ffff,89.67263534959315
892621b690fffff,125.6084920109601
89275279ad3ffff,44.53878359147583
892621b6d57ffff,44.53651708976762
892621b6db3ffff,44.54240440876418
892621b69c7ffff,44.52436633931653
892621b6d2bffff,44.53223814306415
892621b6d87ffff,89.10099314100799
89275279e0bffff,112.86284039123879
892621b699bffff,44.52830260642645
892621b68b7ffff,44.41925621685735
892621b6913ffff,29.716952041237118
89275279ad7ffff,44.53812124383897
89275279a37ffff,102.18000975339709
89275279a27ffff,102.1747339668592
89275279aafffff,74.36389343184966
8927526b497ffff,94.97851439929501
89275279b5bffff,101.0784995627433
89275279b53ffff,119.84781271822615
89275279b4bffff,129.4989108946226
89275279bdbffff,115.70348574688101
89275279b43ffff,141.62696557190415
89275279bcbffff,128.7231337256166
89275269d03ffff,66.91018639021317
89275269d77ffff,52.53918725407425
89275269d0fffff,71.27448344987815
89275268377ffff,129.12420400905268
89275269d83ffff,112.45755846016817
89275269dd7ffff,90.11098212317837
89275268363ffff,108.2736314343488
89275269d1bffff,88.35207271305819
89275269d8fffff,60.5143755621929
8927526836fffff,90.14615910849574
89275269d9bffff,90.14479204453824
89275269d13ffff,73.1704728924381
8927526837bffff,131.8065527896824
89275268367ffff,90.14947339881626
89275269d73ffff,83.6042953773008
89275269d93ffff,133.5593572055017
89275269d0bffff,87.02758497933235
8927526832bffff,146.18555112432415
89275269d8bffff,90.14011021268738
89275279577ffff,84.04433832883794
89275279567ffff,135.2177424894736
89275279557ffff,66.2627366726416
89275279197ffff,153.60621067021802
8927527954fffff,105.33889271967485
89275279547ffff,84.04682632636258
8927527952fffff,97.34832478449776
89275279517ffff,59.94732789852643
8927527950fffff,84.0486633339845
89275279507ffff,86.39389846887737
892752795abffff,61.1196525321215
8927527957bffff,106.04052924454354
89275279573ffff,84.04558272389161
89275279563ffff,105.61427499409544
8927527955bffff,24.163194389055654
89275279553ffff,2.652224097335975
89275279193ffff,125.99731315363111
8927527954bffff,162.0182113834706
89275279543ffff,83.73487043988598
89275279097ffff,159.4506022535093
8927527953bffff,85.38009666677969
8927527952bffff,84.04309313821557
89275279523ffff,100.96492926486732
8927527951bffff,39.109229838452045
89275279513ffff,12.013499103986153
8927527950bffff,84.04990742518046
89275279503ffff,84.05298788700432
89262cd24c7ffff,112.67375585848707
89262cd2697ffff,255.37690149756025
89275269927ffff,172.47737304555827
89262cd244bffff,120.3383032709232
89262cd26a3ffff,260.17115981361843
89262cd2687ffff,232.00454481895682
89262cd2457ffff,143.82453324121676
89262cd24c3ffff,176.12092043453032
89262cd2403ffff,117.27007033108092
89262cd26bbffff,209.41869701048358
89262cd2447ffff,230.36557991787924
89262cd24cfffff,120.35342029218086
89262cd2453ffff,120.34899394705903
8927526992fffff,165.97880317582448
89262cd247bffff,224.70183711092895
89262cd241bffff,129.8549810707627
89262cd26b7ffff,217.61088082773915
89262cd2443ffff,126.73800118829051
89262cd24cbffff,175.0791746353742
89262cd244fffff,120.33646687344559
89262cd24d7ffff,125.83470046430777
89262cd245bffff,119.29709749178946
89262cd26b3ffff,120.33203921227718
89262cd24d3ffff,90.02234095868276
89275269923ffff,128.81745246468856
89275269937ffff,158.98568502750405
89262cd24dbffff,122.04646630693196
892752683afffff,204.13466218485698
892752683bbffff,227.7431584379664
89275268307ffff,165.20325361418762
89275268317ffff,222.60396339399352
89275268387ffff,216.67366875387165
89275268323ffff,222.79147419827785
89275268327ffff,143.5857292050655
8927526838fffff,288.81970876639474
8927526832fffff,152.3491954595257
89275268333ffff,239.21230279919214
89275268337ffff,235.47506093245457
892752683a3ffff,158.04101560239192
892752683abffff,238.34056845277564
8927526a65bffff,188.00643289534287
89275279b2fffff,191.54867894805187
89275279b77ffff,115.50951327278726
8927526a657ffff,267.3922655894493
89275279b2bffff,178.88024003896572
8927526a653ffff,188.01456633830983
89275279b27ffff,188.01738665637308
8927526b59bffff,208.19941441551123
8927526a64fffff,148.3779398140316
89275279b23ffff,154.56460514508825
8927526b597ffff,202.67362399160928
8927526a64bffff,183.2739913081833
89275279b67ffff,191.96345734514918
8927526a6dbffff,94.22094455430178
8927526b593ffff,199.31612080651547
8927526a647ffff,232.03234056503533
89275279b63ffff,171.6148550468837
8927526a643ffff,188.00485061225234
89275279b37ffff,128.41857685596221
8927526a6cbffff,184.45867744912357
89275268e57ffff,80.84345329646175
89275268e43ffff,73.17869464493788
89275269dafffff,57.76975141968565
89275269d87ffff,62.23956706978889
89275268e4bffff,71.75726577245689
89275269db7ffff,57.77487622035959
89275269da3ffff,57.772753170555504
89275268e7bffff,57.776998835042264
89275269d07ffff,57.768505763488015
89275269d37ffff,51.482888594764646
89275269d23ffff,45.554778637445786
89275269dabffff,57.770629684737315
89275268ad3ffff,56.53277894561075
89275268e47ffff,65.01909765232723
89275269db3ffff,57.775754615725425
89275269d17ffff,57.771507406634186
89275268adbffff,52.19703355979128
89275268e63ffff,73.99722754691267
89275269d33ffff,57.76762783459697
89275268e4fffff,57.77787756711526
89275269dbbffff,57.773631229323485
89275269da7ffff,57.77187456890598
89275268e6bffff,59.44546620211159
89275269d3bffff,56.518583663246744
89275268013ffff,153.7385243173281
892752680b3ffff,252.0504146047722
89275268087ffff,198.94599286805902
89275268017ffff,192.19414519863605
89275268073ffff,210.82690872925707
89275268003ffff,160.04359440356833
89275268033ffff,155.9722072398173
892752680bbffff,179.4193918740917
89275268007ffff,191.781379380998
8927526808fffff,146.4322498654218
892752680abffff,171.4490323974506
8927526800fffff,171.90459009145738
89275279c73ffff,86.41390913075273
89275279c03ffff,214.08716081696264
89275279c47ffff,141.99379994850892
89275279c1bffff,210.85016602672766
89275279cabffff,142.16016107607481
89275279c17ffff,204.23824643590558
89275279c3bffff,115.70939502224918
89275279c0fffff,214.75425172146043
89275279c33ffff,149.0850173598276
89275279c57ffff,208.35479700852403
89275279c0bffff,214.7574516548438
89275279c77ffff,44.641211558437774
89275279c07ffff,214.76211898254655
89275278217ffff,96.25606665635834
892752795a3ffff,59.5189312390765
89275279537ffff,90.76869769173933
892752782d7ffff,59.516282041561624
892752795a7ffff,59.51804873567141
892752782dbffff,59.51498642414283
8927527828bffff,59.515397851287254
892752782c3ffff,59.372483868398525
892752795afffff,59.515869144403325
892752782c7ffff,63.89498818637077
8927527867bffff,44.25456297472562
892752795b3ffff,16.445424126018867
892752782cbffff,92.8314884180549
892752795b7ffff,58.942644404953754
892752782cfffff,100.04223084818504
89275278213ffff,72.51467595850407
89275279533ffff,97.04494986561896
8927527864fffff,0.9876403526456182
892752795bbffff,37.94780239998413
892752782d3ffff,59.51716566956493
8927527866bffff,59.520227875790475
8927526811bffff,372.22747922604987
89275268113ffff,265.6565883055092
892752681d7ffff,306.8532562660707
892752681d3ffff,322.1395164941738
8927526856fffff,302.3062733013315
892752681cfffff,376.3303116075799
8927526818bffff,106.89500752158735
892752681c7ffff,345.45230091711545
892752681c3ffff,368.9605196960791
89275268aa3ffff,200.4017267038651
89275268ab3ffff,335.40151180473146
89275268a17ffff,136.87617294999615
8927526884bffff,541.7467618597639
89275268a87ffff,308.0005523027743
89275268a8bffff,134.80655131015916
89275268aabffff,133.96950970613966
89275268abbffff,292.7928009365764
89275268a8fffff,304.42112593920274
89275268a13ffff,72.07012043792703
8927526885bffff,749.9702716864302
89275268a97ffff,342.69695379730643
89275268a9bffff,224.92718521703563
89275268a83ffff,328.05645185813165
89275268a93ffff,375.81836128202724
8927526819bffff,116.88513524856336
89275268567ffff,276.10542216515785
892752680a7ffff,304.19600121124574
8927526854fffff,256.1329257298756
8927526857bffff,296.27927017706327
89275268547ffff,106.23247391881516
89275268573ffff,242.83488242960743
8927526856bffff,304.8245996735245
89275268563ffff,308.2714575605719
892752680a3ffff,196.97649691797568
8927526854bffff,138.1155158841769
892752680b7ffff,296.2678651228816
89275268e2fffff,449.83390209863023
89275268853ffff,387.64431312194506
89275268e27ffff,689.6774670812258
89275268e23ffff,494.01802536376164
89275268843ffff,478.21067202957425
8927527820fffff,181.47373185686038
89275278223ffff,183.95246531243788
89275278227ffff,156.6167227252863
892752783dbffff,144.9363855039109
8927527822bffff,156.69919943967798
892752782abffff,140.16080971553598
892752782afffff,169.7504995811892
89275278233ffff,192.46248089499016
89275278237ffff,181.87567998559769
89275278277ffff,187.7961868970628
8927527823bffff,191.69733463780565
89275278203ffff,126.13468043611665
89275278207ffff,192.4653456269409
89275279957ffff,168.46681822867424
8927526a693ffff,79.96360571892635
8927527990bffff,96.79526308573419
89275279977ffff,86.13096154488315
89275279943ffff,122.3577788113303
8927527990fffff,88.03320851233794
8927527992bffff,82.20401074223452
8927526a6d3ffff,92.64087438037834
89275279963ffff,106.94019143479854
8927527992fffff,85.64249455519347
89275279967ffff,82.96541359141786
89275279903ffff,109.08347536568107
8927527996fffff,97.59312835472541
89275268b4fffff,95.03149261963787
89262cd25d3ffff,107.17269466601527
89262cd24a3ffff,95.13427393683753
89262cd25dbffff,214.8946307898258
89262cd24b3ffff,95.15161458554948
89275268b43ffff,95.03643687100974
89275268b4bffff,95.12758555942249
89275268b53ffff,94.11815007866994
89275268b5bffff,94.53755185757929
89275268b6bffff,95.02509289843371
89275268b7bffff,95.03003799005049
89262cd24a7ffff,122.86237115768783
89262cd24afffff,218.63479050210785
89275268bcbffff,81.83436913593681
89262cd24b7ffff,95.02654786732079
89275279cb3ffff,117.38893249052285
89275279c87ffff,103.67597557672028
89275279c83ffff,130.22975314967996
89275279c97ffff,104.89916432290393
89275279dd7ffff,76.47364271715313
8927527834bffff,142.4084456894872
89275279c93ffff,135.1912776580395
89275279dd3ffff,86.06767415560364
89275279ca7ffff,114.96226220767346
89275279cbbffff,107.07057387414991
89275279c8fffff,126.25383899456432
8927527835bffff,149.75910029060412
89275279ca3ffff,111.96741737441572
8927527822fffff,107.94746615588386
89275279cb7ffff,124.97114949176893
89275279d8bffff,61.45289596549945
89275268b3bffff,536.1040862022239
89275268b07ffff,679.8506341141778
89275268b17ffff,655.691443232064
89275268b87ffff,903.5914088053722
89275268bbbffff,911.7734866188737
89275268b8fffff,707.9680546451358
8927526d64bffff,736.3913598264542
89275268b2fffff,612.7239824631848
89262cd2597ffff,1064.87185192972
89262cd2587ffff,613.9162932929548
89275268b23ffff,593.6425573428302
89275268c1bffff,443.69819219229043
89275268ccbffff,461.7112810254154
89275268cc7ffff,427.655445622913
89275268cc3ffff,334.80857652591334
89275268c53ffff,376.3939899604861
89275268ccfffff,353.3823921749662
89275268c03ffff,310.4915188775747
89275268cd7ffff,169.70042395985575
89275268c13ffff,315.4361068628296
89275268c0bffff,374.5565736055442
89275268c8bffff,200.59520528884923
8927526ae5bffff,218.92707222057794
8927526ae43ffff,207.55704340720396
89275268597ffff,232.629163429299
892752685b3ffff,235.46842009982626
8927526ae7bffff,97.34437152632813
8927526ae47ffff,33.796535772307905
892752685b7ffff,155.26033233897164
8927526ae4bffff,237.15252856058072
89275268587ffff,249.0141921846806
8927526ae4fffff,237.14892981215223
8927526ae53ffff,99.29444281741452
8927526a397ffff,177.84083145272632
8927526a0abffff,163.46027231695734
8927526a02fffff,137.99651769983552
8927526a15bffff,146.21235938263536
8927526a017ffff,158.55629198971337
8927526a00fffff,367.34514373034983
8927526a007ffff,179.77473401564671
8927526a393ffff,194.59160086216127
8927526a03bffff,200.14633924550282
8927526a033ffff,118.22119623919909
8927526a02bffff,189.50337404388577
8927526a023ffff,107.4121054912764
89275268b33ffff,824.3866601928794
8927526d6dbffff,754.320706917413
8927526d6d3ffff,735.2163363324431
89275268bafffff,1033.441151373414
8927526895bffff,792.0785354825974
89275268953ffff,603.3866407078574
8927526d6c7ffff,727.8319573119134
8927526d61bffff,665.1590154228315
8927526d613ffff,452.4834229078589
8927526d60bffff,618.548994320842
8927526d68bffff,591.5967219487297
8927526d603ffff,510.5575636154549
89275268957ffff,276.76634157461376
89275268947ffff,420.076883051241
89275278a8bffff,0
89275278a3bffff,39.245407630623895
89275278a13ffff,0
89275278ad3ffff,0
89275278aabffff,10.930688314112974
89275278a83ffff,143.22113298349979
89275278a33ffff,28.634805748278232
89275278a0bffff,17.810237707461884
89275278acbffff,91.66093507703236
89275278a8fffff,64.6020681365869
89275278a17ffff,0
89275278ad7ffff,0
89275278a03ffff,0
89275278ac3ffff,0
89275278aafffff,64.05554014981813
89275278a9bffff,46.964445062254285
89275278a73ffff,101.76718289333996
89275278e6fffff,32.26678221440064
89275278a0fffff,7.675267688223723
89275278acfffff,18.390294383762157
89275278abbffff,127.8814492677621
89275278a57ffff,98.3647974748243
89275278a1bffff,0
89275278adbffff,19.24355369892634
89275278a07ffff,0
89275278ac7ffff,0
89275278e03ffff,181.01377314712383
89275278e13ffff,180.92445966645872
89275278e0fffff,144.84370075833192
89275278e77ffff,129.4098161757302
89275278e8fffff,149.85125203969608
8927527816bffff,185.43151619479454
8927527816fffff,183.8899868083621
89275278163ffff,188.3913095105171
89275278ed7ffff,183.88051388756602
89275278e8bffff,178.32438791570897
892752783b7ffff,195.38898368163814
89275268903ffff,1464.3249731770466
8927526d627ffff,606.58777392223
8927526d62fffff,537.8747916909825
89275268dd7ffff,418.7940331448427
89275268d9bffff,330.6945246226285
8927526ab67ffff,361.6101366907877
8927526ab63ffff,351.87237331509766
8927526ab6fffff,374.50995693232034
89275268927ffff,447.53614666775997
8927526d45bffff,621.3360978005601
8927526892fffff,722.7427239828389
89275278567ffff,188.07849375103967
892752781d3ffff,123.26232075347578
89275278193ffff,238.32289512437603
8927527856fffff,241.04223758520016
8927527819bffff,335.9281553640391
892752781d7ffff,276.50937589883506
89275278183ffff,274.43918112227675
8927527818bffff,250.86069512895673
8927526d053ffff,563.1005700259041
8927526d0cbffff,577.4827282684785
8927526d47bffff,361.45179733761216
8927526d447ffff,592.9594247849631
8927526d443ffff,366.01725492179594
8927526ae2bffff,189.87208791760267
8927526a853ffff,260.959193635096
8927526a8cfffff,261.0931435785409
8927526aa83ffff,68.13700975211903
8927526aa97ffff,148.96366311985417
8927526ae67ffff,18.27249000062165
8927526ae27ffff,262.9308602347997
8927526a8cbffff,278.5360710612437
8927526aa93ffff,231.36648723042143
8927526ae23ffff,278.36785939397487
8927526ae37ffff,399.4180987269065
8927526a8c7ffff,277.1015436393134
8927526a8c3ffff,258.89168799597826
8927526a85bffff,218.67557682989747
8927526a8d7ffff,281.11770456367657
8927526a81bffff,190.20255625900035
8927526a843ffff,52.01475192676884
8927526ae2fffff,261.07801729619337
8927526a857ffff,111.36864460808778
8927526ac53ffff,200.50170260235063
8927526ac7bffff,386.55574474761534
8927526ac43ffff,372.2048718042365
8927526ac4fffff,358.61037430405594
8927526ac73ffff,430.21902807228446
8927526ac57ffff,369.4069554815239
8927526ac47ffff,414.22207581668357
8927526d463ffff,576.195734058549
8927526d0d7ffff,553.1984121257775
8927526d09bffff,429.8584128295603
8927526d467ffff,338.6968764559338
8927526d46fffff,646.0538745740516
89275268d8bffff,358.37112266291604
8927526f64bffff,319.5681515130549
89275268d87ffff,494.6002421659853
89275268d8fffff,461.8497684662414
89275268d83ffff,461.9384478588252
89275268d97ffff,380.1358684616475
892752689a7ffff,538.318582404057
8927526f26bffff,1517.2223276365985
8927526d4d3ffff,840.607613783122
892752689b7ffff,3027.7291738550375
8927526a82fffff,361.5711642932567
8927526a82bffff,296.42010064795267
8927526a83bffff,329.9364655885936
8927526a827ffff,319.70355926459877
8927526a837ffff,297.17121278458467
8927526a877ffff,66.49474309734916
8927526a823ffff,238.4167749153249
89275268db3ffff,371.56297252617463
8927526f67bffff,239.65209365239025
8927526f64fffff,269.9527631927088
8927526f647ffff,199.96540897564063
8927526f663ffff,127.28820406698112
8927526134bffff,133.24790495074888
8927526ac83ffff,171.47172152039593
8927526acc3ffff,171.46804994701438
89275261267ffff,195.52591522474827
8927526ac97ffff,152.86891954983935
8927526acd7ffff,150.27209530427416
8927526a1a7ffff,149.1720103750722
8927526126bffff,236.53162741139727
8927526acc7ffff,213.78896132378452
8927526ac9bffff,150.27764330862223
8927526135bffff,119.1688787875938
8927526ac93ffff,150.58337892680666
8927526acd3ffff,149.39081919680453
8927526ac8bffff,194.59555023640763
8927526122fffff,152.77433755358146
8927526126fffff,181.97848206112877
8927526a887ffff,283.6423530676922
8927526ad47ffff,146.43701714944336
8927526ad5bffff,217.30488518620842
8927526a8bbffff,230.9668177797861
8927526a88fffff,283.75834871214073
8927526ad4fffff,282.0732224588737
8927526a817ffff,291.9284514147907
8927526ad43ffff,255.888067732023
8927526a883ffff,265.2975408750592
8927526a897ffff,234.00391059873564
8927526a8b7ffff,189.44321064478913
8927526ad4bffff,281.4075851264309
8927526a813ffff,290.6180629335448
8927526a8b3ffff,262.69416897363243
8927526d493ffff,683.2650066450681
8927526f223ffff,647.5573406846194
8927526f227ffff,472.0690395685655
8927526f22bffff,198.58584626763724
8927526f22fffff,221.96172358501832
8927526f263ffff,287.0990781794425
8927526f267ffff,368.4896474978062
8927526f277ffff,408.32472097496475
8927526d573ffff,285.03939119415446
8927526d55bffff,404.9985433688164
8927526d50bffff,275.33751084590205
8927526d543ffff,264.4325255532693
8927526d547ffff,252.3573196239724
8927526d54fffff,319.52428187281396
8927526d51bffff,309.3067383962193
8927527898fffff,137.09997157195403
89275278957ffff,111.27632533645857
8927527898bffff,40.96093184228674
8927527891bffff,125.52690935639572
89275261693ffff,134.2242176864165
89275278917ffff,140.18223502974917
89275278913ffff,125.53148635225698
8927527890fffff,125.51853184492275
8927527890bffff,124.76099286044236
89275278977ffff,125.51205357967038
89275278907ffff,133.8570432353385
89275278973ffff,122.25554541611058
8927527893bffff,128.0489770804544
89275278903ffff,125.52500943552172
8927527896fffff,114.11694478712931
89275278967ffff,125.50557464083067
89275278963ffff,118.08533998463477
8927527892bffff,128.44090787837254
892752789cfffff,98.83132366982494
892752616d7ffff,172.40073744540973
89275278923ffff,149.63861076158503
8927526169bffff,131.11912848728755
892752789c7ffff,74.69131527068839
8927526f3cfffff,351.94803539244396
8927526f3c7ffff,360.5675323069122
8927526f353ffff,375.011700242468
8927526f3dbffff,692.8299837770687
8927526d517ffff,289.67214949249
8927526d513ffff,358.5951596731511
8927526d507ffff,294.432046234348
8927526d503ffff,291.230779772338
8927526d523ffff,277.79774594297504
8927526d577ffff,414.42746366059873
8927526d563ffff,425.763147526781
8927526d53bffff,378.35271741658073
8927526d533ffff,257.9200409643212
8927526d567ffff,380.0625298921832
8927526d52bffff,401.7005822564403
8927527abcfffff,1.0430093756230248
8927527ab57ffff,2.267014205994317
8927527ab5bffff,0
89275278c83ffff,0
89275278c8bffff,163.53706799664238
8927527aa27ffff,67.28035124698174
8927527ab43ffff,0
8927527aa2bffff,220.52629343658128
89275278c93ffff,0
8927527aa2fffff,12.851523725752449
89275278c97ffff,0
89275278c9bffff,130.98444727723268
8927527ab53ffff,0
8927526f6a3ffff,3.7585480588662032
8927526f0cbffff,262.55206004595067
8927526f46bffff,10.66735929663543
8927526f63bffff,184.18441316182503
8927526f607ffff,133.95215330461082
8927526f633ffff,248.5664138208426
8927526f62bffff,196.10047371146666
8927526f623ffff,248.55350727945185
8927526f6afffff,246.6827172699405
8927526f6a7ffff,187.45297605063593
8927526f637ffff,248.56258958791548
8927526f62fffff,221.3266704142936
8927526f627ffff,231.14777178240985
8927526f0dbffff,281.340305512725
8927526f6abffff,59.10782891865468
8927526f0d3ffff,162.65706625089555
892752610cbffff,112.586418436255
8927526163bffff,118.18229309173581
8927526162fffff,158.2694571140165
89275261053ffff,141.93384524743416
892752610d3ffff,97.81994028757185
892752616afffff,161.2151758476041
89275261623ffff,115.66302861508444
8927526105bffff,161.20404217549103
89275261637ffff,112.58813032193726
892752610dbffff,117.03967836267715
892752610cfffff,104.38486979151716
892752610c3ffff,97.707623104976
89275261633ffff,126.22080150015822
89275261627ffff,124.2711458887255
892752616a7ffff,170.76850989389828
892752616b7ffff,170.75095136697027
8927526144fffff,169.0941223179161
892752616abffff,142.82649884868079
892752616bbffff,152.69889608305414
892752616a3ffff,170.77110494706957
892752616b3ffff,177.08273324587995
8927526146bffff,103.71424735272257
8927526147bffff,83.53542106183956
8927526f303ffff,140.0842316801179
8927526f313ffff,163.55227252011426
8927526f31bffff,140.0863966083514
8927526f317ffff,171.78527615953612
8927526f357ffff,207.32483318674042
8927526f38fffff,206.02845668751377
8927527a8cbffff,127.1355837298138
8927527a8cfffff,118.59105310132458
8927527a843ffff,183.72913795944817
